id,internal-note,county,category,subcategory,organization,address,address2,pobox,city,state,zipcode,longitude,latitude,phone,fax,email,website,hours,transportation,translation,bilingual,documents,citizenship,cost,notes,notes-internal,amy-notes
499,,Suffolk,Asistencia legal; Referencias a otros servicios,Ley familiar; Otros casos legales,Nassua Suffolk Legal Services Project -Pro Bono Project,1757 Veterans Hwy,Suite 50,,Central Islip,NY,11722,-73.180085,40.805396,(631) 232-2400,,,http://www.nslawservices.org,lunes - viernes 9:00AM -5:00PM,No,Sí,No,Dependa el caso legal,PRECAUCIÓN: Prueba de ciudadania puede ser requerido por algunos programas,Varía según los servicios,Tiene que llamar para una entrevista legal,"Case Types:ë_Adoption, Bankruptcy, Consumer, Custody, Dissolution of Marriage, Domestic Violence, Educación, Elder Law, Salud, Vivienda, Individual Rights, Public Benefits, Real Estate, Torts, Wills and Estates. Case Restrictions:ë_US citizen.",
500,,Suffolk,Asistencia legal,"Inmigración (deportación, ciudadanía y regularización); Ley familiar; Otros casos legales","Suffolk County Bar Association Pro Bono Immigration Clinic (Carolyn McQuade, Esquire)",560 Wheeler Rd,,,Hauppauge,NY,11788,-73.217627,40.817320,(516) 234-5511,(516) 234-5899,scba@scba.org,https://www.scba.org/new/,lunes - viernes 9:00AM-5:00PM,No,Sí,No,Dependa el caso legal,Depende el programa,Varía según los servicios,,"legal and Inmigración (deportación, ciudadanía y regularización) services",
501,ms. 12/9,Suffolk,Asistencia legal; Educación,"Inmigración (deportación, ciudadanía y regularización); Ley familiar; Otros casos legales; Clases de inglés; Preparación para la ciudadanía",Central American Refugee Center,2000 Brentwood Road,#2,,Brentwood,NY,11717,-73.246439,40.779423,(631) 237-8721,,,www.carecenny.org,lunes - viernes 9:00AM-1:00PM; 2:00PM-5:00PM,No,Sí,Sí,No,No requerido,Gratis,,,
502,ms. 12/9,Suffolk,Asistencia legal; Educación,"Inmigración (deportación, ciudadanía y regularización); Ley familiar; Otros casos legales; Clases de inglés; Preparación para la ciudadanía",Central American Refugee Center,91 North Franklin Street,Suite 208,,Hempstead,NY,11550,-73.627794,40.708664,(631) 489-5330,,,www.carecenny.org,lunes - viernes 10:00AM-1:00PM; 2:00PM-6:00PM,No,Sí,Sí,No,No requerido,Gratis,,,
504,,Suffolk,Trabajo,Conseguir trabajo; Entrenamiento para el trabajo; Asesoramiento de carrera; Capacitación profesional; Derechos laborales; Visitas a fincas,New York State Department of Labor - Jobs Center,160 South Ocean Ave.,,,Patchogue,NY,11772,-73.014385,40.762600,"(315) 877-7996 contact Laura Cardoso, not the main office at this location",(631) 687-4830,laura.cardoso@labor.ny.gov,https://Trabajo.ny.gov/jobs/regional.shtm,lunes - viernes 9:00AM-5:00PM,No,Sí,Sí,Prueba de identidad,"PRECAUCIÓN: Prueba de ciudadania puede ser requerido por algunos programas. Contacte a Laura Cardoso, Especialista de Trabajo Agricola. Las leyes de protección de trabajo agricola aplica a todos los trabajadores en Nueva York, sin importar su estatus legal. ",Varía según los servicios,,employee training services,
505,,Suffolk,Trabajo,Conseguir trabajo; Entrenamiento para el trabajo,Suffolk County Department of Labor Suffolk Works Employment Program,395 Oser Ave.,,,Hauppauge,NY,11772,-73.265542,40.816329,"(315) 877-7996 contact Laura Cardoso, not the main office at this location",(631) 687-4831,laura.cardoso@labor.ny.gov,http://www.suffolkcountyny.gov/Departments/Trabajo/SuffolkWorksEmploymentProgram.aspx,lunes - viernes 8:30AM-4:30PM,No,Sí,No,Numero de seguro social,PRECAUCIÓN: Prueba de ciudadania puede ser requerido por algunos programas,Varía según los servicios,,,
506,,Suffolk,Trabajo,Conseguir trabajo; Entrenamiento para el trabajo,The One-Stop Employment Center at Suffolk County Department of Labor,725 Veterans Memorial Highway,,,Hauppauge,NY,11788,-73.208537,40.823084,"(315) 877-7996 contact Laura Cardoso, not the main office at this location",(631) 687-4832,laura.cardoso@labor.ny.gov,http://www.co.suffolk.ny.us/Trabajo,"martes, jueves, viernes 8:30AM-5:00PM; miercoles 8:30AM-8:00PM",No,Sí,Sí,Para programas agricolas no se require prueba de estatus legal; Prueba de estatus legal para trabajar requerido para progamas no-agricolas,PRECAUCIÓN: Prueba de ciudadania puede ser requerido por algunos programas,Varía según los servicios,,Employee training services,
507,,Suffolk,Educación,Clases de inglés; Cursos para adultos,Suffolk County Community College,533 College Road,,,Selden,NY,11784,-73.063475,40.851144,(631) 451-4414,,,www.sunysuffolk.edu,lunes - viernes 9:00AM-5:00PM,No,Sí,No,Prueba de identidad,No requerido,Varía según los servicios,,Proof of citizenship No requerido for Clases de inglés classes but may be required for other programs,
508,called 12/5 and 12/9 no way to leave message - no email,Suffolk,Capacitación en liderazgo; Trabajo,Initiativas educacionales; Promoción de leyes y política; Empoderamiento; Capacitación profesional; Programas para niños,Amandla Long Island Worker Education Center,573 Roanoke Avenue,,,Riverhead,NY,11901,-72.665340,40.921420,(631) 381-0498,,,http://www.ruralmigrantministry.org,por cita,No,Sí,Sí,No,No requerido,Gratis,Tiene que llamar para una entrevista legal,,
509,,Suffolk,Salud ,Medicina general; Salud de la mujer; Dental; Especialistas médicos; Salud mental,HRHCare Huntington HealthCenter,55 Horizon Drive,,,Huntington,NY,11743,-73.422777,40.858067,(631) 760-7746,(631) 760-7748,https://www.hrhcare.org/contact-us/,https://www.hrhcare.org/Saludcenters/hrhcare-huntington-Salud-center/,"lunes, miercoles 12:00AM-8:00PM; martes 9:00AM-5:00PM; viernes 9:00AM-5:00PM",No,Sí,No,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Varía según los servicios,,,
510,,Suffolk,Salud ,Medicina general; Salud de la mujer; Dental; Especialistas médicos; Salud mental,HRHCare Maxine S. Postal Tri-Community Health Center,1080 Sunrise Highway,,,Amityville,NY,11701,-73.410752,40.689520,(631) 716-9026,(631) 450-9041,https://www.hrhcare.org/contact-us/,https://www.hrhcare.org/Saludcenters/amityville-3/,"lunes, martes, jueves 8:00AM-8:00PM; miercoles 8:00AM-6:30PM; viernes 8:00AM-5:00PM; sabado 8:00AM-4:00PM",No,Sí,No,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Varía según los servicios,,,
511,,Suffolk,Salud ,Medicina general; Salud de la mujer; Dental; Especialistas médicos; Salud mental,HRHCare Brentwood,1869 Brentwood Road,,,Brentwood,NY,11717,-73.242941,40.780199,(631) 416-5480, (631) 994-2900,https://www.hrhcare.org/contact-us/,https://www.hrhcare.org/Saludcenters/brentwood/,"lunes - jueves 9:00am-8:00pm, viernes 9:00am-5:00pm, sabado 8:00am-4:00pm",No,Sí,No,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Varía según los servicios,,,
512,,Suffolk,Salud ,Medicina general; Salud de la mujer; Dental; Especialistas médicos; Salud mental,HRHCare Elsie Owens Health Center at Coram,82 Middle Country Road,,,Coram,NY,11727,-72.983814,40.872269,(631) 320-2220,(631) 320-2236,https://www.hrhcare.org/contact-us/,https://www.hrhcare.org/Saludcenters/coram-elsie-owens/,lunes - jueves 8:00AM-8:00PM; viernes 8:00AM-5:00PM; sabado 8:00AM-4:00PM,No,Sí,No,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Varía según los servicios,,,
513,,Suffolk,Salud ,Medicina general; Salud de la mujer; Dental; Especialistas médicos; Salud mental,HRHCare Greenport,327 Front Street,,,Greenport,NY,11944,-72.363504,41.101381,(631) 477-2678, (631) 593-3240,https://www.hrhcare.org/contact-us/,https://www.hrhcare.org/Saludcenters/greenport/,"lunes 11:00AM-8:00PM; martes, jueves 8:30AM-7:00PM; miercoles 8:30AM-5:30PM; viernes 8:30AM-4:30PM",No,Sí,No,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Varía según los servicios,,,
514,,Suffolk,Salud ,Medicina general; Salud de la mujer; Dental; Especialistas médicos; Salud mental,HRHCare Patchogue,501 North Ocean Ave.,,,Patchogue,NY,11772,-73.015825,40.781409,(631) 866-2030, (631) 866-2033,https://www.hrhcare.org/contact-us/,https://www.hrhcare.org/Saludcenters/patchogue/,lunes - jueves 9:00AM-8:00PM; viernes 9:00AM-5:00PM; sabado 8:00AM-4:00PM,No,Sí,No,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Varía según los servicios,,,
515,,Suffolk,Salud ,Medicina general; Salud de la mujer; Dental; Especialistas médicos; Salud mental,Health Center at Riverhead,300 Center Drive South,,,Riverhead,NY,11901,-72.668795,40.913029,(631) 574-2580,(631) 574-2585,https://www.hrhcare.org/contact-us/,https://www.hrhcare.org/Saludcenters/riverhead/,lunes - jueves 8:30AM-8:00PM; viernes 8:30AM-5:00PM; sabado 8:00AM-4:00PM,No,Sí,No,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Varía según los servicios,,,
516,,Suffolk,Salud ,Medicina general; Salud de la mujer; Dental; Especialistas médicos; Salud mental,HRHCare Marilyn Shellabarger Health Center at Shirley,550 Montauk Highway,,,Shirley,NY,11967,-72.879070,40.800034,(631) 490-3040, (631) 490-3055,https://www.hrhcare.org/contact-us/,https://www.hrhcare.org/Saludcenters/shirley/,lunes - jueves 8:30AM-8:00PM; viernes 8:30aAM-5:00PM; domingo 8:00AM-4:00PM,No,Sí,No,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Varía según los servicios,,,
517,,Suffolk,Salud ,Medicina general; Salud de la mujer; Dental; Especialistas médicos; Salud mental,HRHCare Kraus Family Health Center at Southampton,330 Meeting House Lane,,,Southampton,NY,11968,-72.377868,40.885993,(631) 268-1008,(631) 268-1022,https://www.hrhcare.org/contact-us/,https://www.hrhcare.org/Saludcenters/southampton/,"lunes, viernes 8:00AM-5:00PM; martes - jueves 8:00AM-8:00PM; sabado 8:00AM-4:00PM ",No,Sí,No,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Varía según los servicios,,,
518,,Suffolk,Salud ,Medicina general; Salud de la mujer; Dental; Especialistas médicos; Salud mental,HRHCare Martin Luther King Jr. Health Center at Wyandanch,1556 Straight Path,,,Wyandanch,NY,11798,-73.361478,40.753432,(516) 214-8020,(516) 214-8022,https://www.hrhcare.org/contact-us/,https://www.hrhcare.org/Saludcenters/wyandanch/,lunes - jueves 8:00AM-8:00PM; viernes 9:00AM-5:00PM; sabado 8:00AM-4:00PM,No,Sí,No,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Varía según los servicios,,,
519,ms. 12/9,Suffolk ,Asistencia legal,"Inmigración (deportación, ciudadanía y regularización); Ley familiar; Otros casos legales; Derechos laborales",Empire Justice Center,225 Eastview Drive-Room 222,,,Central Islip,NY,11722,-73.187687,40.761986,(631) 650-2306,(631) 348-3571,https://empirejustice.org/contact-us/,www.empirejustice.org,lunes - viernes 9:00AM-5:00PM,No,Sí,Sí,No,No requerido,Gratis,,"Works on Inmigración (deportación, ciudadanía y regularización) cases relevant to obtaining public benefits or documenting Violencia domestica. Work through other legal service programs. Deal with cases regarding Civil Rights, Domestic Violence, Economic Justice, Vivienda, Educación, Government Benefits, Salud, Inmigración (deportación, ciudadanía y regularización), Social Security.",
520,,Sullivan,Educación,Clases de inglés; Cursos para adultos; Capacitación profesional,Adult & Continuing Education Program/ Sullivan BOCES,45 Breakey Avenue,"Mailing address: 6 Wierk Ave, Liberty, NY 12754",,Monticello,NY,12701,-74.700912,41.642860,(845) 295-4906,(845) 791-4081,info@scboces.org,www.scboces.org/Page/920,lunes - viernes 8:30AM-4:00PM,No,Sí,Sí,Prueba de indentidad,PRECAUCIÓN: Prueba de ciudadania puede ser requerido por algunos programas,Gratis,,"The classes include, but are not limited to, Adult Basic Educación, High School Equivalency Preparation, and English to Speakers of Other Languages. The program accommodates adults over the age of 21, with limited service to the population between the ages of 16 and 20.",
521,,Sullivan,Vivienda; Programas para familias,Vivienda accesible; Propiedad de la vivienda; Mejoramiento de la vivienda;,"PathStone (Rural Opportunities, Inc)",457 Broadway,Suite 9,,Monticello,NY,12701,-74.687817,41.654999,(845) 794-4880 ext 122,(845) 794-4939,yvera@pathstone.org,pathstone.org,lunes - viernes 9:00AM-5:00PM,No,Sí,Sí,,PRECAUCIÓN: Prueba de ciudadania puede ser requerido por algunos programas,Gratis,,"For Migrant and Seasonal farm workers who are citizens, lawfully admitted permanent resident aliens, refugees, parolees, or other immigrants authorized to work in the U.S. Training and employment services. Male applicants must have registries with the Military Selective Service Ace.; Family services and section 8 Vivienda",
522,,Sullivan,Salud mental; Apoyo para víctimas,Apoyo psicológico; Tratamiento para alcoholismo/drogadicción; Violencia domestica; Servicios para víctimas,Sullivan County Department of Community Services,20 Community Lane,,PO Box 716,Liberty,NY,12754,-74.709928,41.797018,(845) 292-8770,845-513-2110 (or 2111),https://www.sullivanny.us/contact,www.sullivanny.us/Departments/CommunityServices,"lunes, jueves, viernes 9:00AM-5:00PM; martes, miercoles 9:00AM-8:00PM",No,Sí,Sí,Prueba de identidad,"Su ""Open Access Program"" abierto a todos.  Esté a la oficina cuando abre a 9:00AM lunes - jueves para inscribirse.",Depende los ingresos familiar,,"Provides services in Salud mental, alcoholism and drug abuse. Services are confidential.",
523,,Sullivan,Educación,Clases de inglés,Mid-Hudson METS (Migrant Educación Tutorial & Support Services Program),1 Hawk Road,"van den Berg Learning Center Annex, Room 353 SUNY New Paltz",PO Box 250,New Paltz,NY,12561,-74.080605,41.740770,(845) 257-2950,(845) 257-2953,whittinm@newpaltz.edu,http://nysmigrant.org/,lunes - viernes 8:00AM-4:00PM,No,Sí,Se puede pedir,No,No requerido,Gratis,,"School districts served in Sullivan, Ulster, Dutchess, Orange, Putnam, Rockland, and Westchester Counties. Part of No Child Left Behind program. Works in partnership with local schools. Preschool tutors make weekly home visits; academic support and tutoring for students either in school or at home; adolescent outreach program; services for out-of-school youth; Clases de inglés classes; family literacy program; assistance obtaining U.S. citizenship; family advocacy; Salud services; tutoring summer services; other special activities.",
524,,Sullivan,Educación,Clases de inglés,Literacy Volunteers of Sullivan County,63 North Street,PO Box 759,,Monticello,NY,12701,-74.690711,41.657287,(845)-794-0017,,adutcher@sullivancountyliteracy.org,https://www.literacysullivan.org/,lunes - viernes 10:00AM - 4:00PM,No,No,No,No,No requerido,Gratis,,,
525,,Sullivan ,Salud ,Medicina general; Salud de la mujer; Dental; Especialistas médicos; Salud mental,HRHCare Monticello,19 – 23 Lakewood Avenue,,,Monticello,NY,12701,-74.688843,41.653708,(845) 794-2010,(845) 794-6440,https://www.hrhcare.org/contact-us/,https://www.hrhcare.org/Saludcenters/monticello/,lunes - miercoles 8:00AM- 7:00PM; jueves 8:00AM-8:00PM; viernes 8:00AM-5:00PM,No,Sí,No,Prueba de identidad; Tarjeta de aseguranza de salud si tiene,No requerido,Varía según los servicios,,,
526,,Tioga,Educación; Trabajo,Clases de inglés; Cursos para adultos; Capacitación profesional; Entrenamiento para el trabajo,Broome-Tioga BOCES: Board of Cooperative Educational Services,435 Glenwood Rd,,,Binghamton,NY,13905,-75.931826,42.129738,(607) 763-3200,(607) 763-3326,adulted@btboces.org,www.btboces.org,lunes - viernes 8:30AM-5:00PM,No,No,No,Prueba de identidad,Prueba de ciudadania puede ser requerido por algunos programas,Varía según los servicios,,"The Broome-Tioga BOCES Circle of Friends Programas para familias Center provides a safe, secure and Educaciónally appropriate program for children from six weeks to five years of age. The center is conveniently located on BOCES' main campus at 435 Glenwood Road, Binghamton. DON'T PROVIDE CHILDCARE ANYMORE- ONLY Clases de inglés",
527,emailed 11/26,Tioga,Educación,Clases de inglés,"Literacy Volunteers of Broome/Tioga Counties, Inc.",185 Court St.,2nd floor,,Binghamton,NY,13901,-75.906862,42.100247,(607) 778-6406,(607) 778-6402,literacy@aol.com,http://www.broometiogaliteracy.org/,"lunes - viernes 10:30AM-2:30PM, o por cita",No,No,No,"Van a pedir si tiene un numero de seguridad, pero no es necessario para recibir servicios",No requerido,Gratis,,"Serves people who want help with reading, writing, math, or speaking English. Only serves people over the age of 18.",
528,,Tioga,Educación,Clases de inglés,METS (Migrant Educación Tutorial and Support Services),21 Graham Road,SUNY Cortland B-105 Van Hoesen Hall,,Cortland,NY,13045,-76.187175,42.599004,(646) 734-5348,,chris.casler@cortland.edu,www.nysmigrant.org/mets,lunes - viernes 9:00AM-5:00PM,Maestras viajan a los estudiantes,Sí,No,No,No requerido,Gratis,"Servicios para los condados siguientes: Broome, Cayuga, Chemung, Chenango, Cortland, Delaware, Otsego, Onondaga, Schoharie, Schuyler, Tioga y Tompkins",Provide Clases de inglés services to people 21 years or younger,
